step,value
388,200.0
389,200.0
390,98.0
391,86.0
392,200.0
393,200.0
394,44.0
395,67.0
396,155.0
397,200.0
398,51.0
399,81.0
400,92.0
401,200.0
402,200.0
403,200.0
404,110.0
405,81.0
406,63.0
407,38.0
408,58.0
409,60.0
410,200.0
411,200.0
412,54.0
413,54.0
414,50.0
415,200.0
416,45.0
417,91.0
418,200.0
419,142.0
420,200.0
421,200.0
422,200.0
423,123.0
424,200.0
425,70.0
426,200.0
427,135.0
428,69.0
429,200.0
430,58.0
431,200.0
432,95.0
433,77.0
434,69.0
435,200.0
436,75.0
437,58.0
438,51.0
439,51.0
440,106.0
441,62.0
442,97.0
443,64.0
444,200.0
445,200.0
446,200.0
447,100.0
448,200.0
449,107.0
450,42.0
451,60.0
452,48.0
453,95.0
454,100.0
455,99.0
456,60.0
457,69.0
458,61.0
459,105.0
460,200.0
461,107.0
462,83.0
463,72.0
464,105.0
465,90.0
466,200.0
467,200.0
468,68.0
469,99.0
470,140.0
471,89.0
472,76.0
473,130.0
474,131.0
475,86.0
476,67.0
477,200.0
478,200.0
479,67.0
480,54.0
481,200.0
482,200.0
483,200.0
484,90.0
485,76.0
486,99.0
487,55.0
488,64.0
489,200.0
