step,value
194,54.0
195,44.0
196,39.0
197,174.0
198,58.0
199,53.0
200,200.0
201,200.0
202,200.0
203,85.0
204,184.0
205,77.0
206,50.0
207,50.0
208,200.0
209,50.0
210,57.0
211,54.0
212,88.0
213,47.0
214,51.0
215,200.0
216,48.0
217,59.0
218,66.0
219,168.0
220,200.0
221,72.0
222,58.0
223,67.0
224,83.0
225,102.0
226,84.0
227,200.0
228,200.0
229,189.0
230,81.0
231,74.0
232,200.0
233,66.0
234,200.0
235,63.0
236,61.0
237,63.0
238,79.0
239,86.0
240,59.0
241,200.0
242,100.0
243,48.0
244,52.0
245,59.0
246,200.0
247,53.0
248,58.0
249,200.0
250,92.0
251,200.0
252,60.0
253,62.0
254,67.0
255,50.0
256,85.0
257,54.0
258,91.0
259,80.0
260,200.0
261,128.0
262,200.0
263,101.0
264,85.0
265,182.0
266,200.0
267,200.0
268,172.0
269,200.0
270,70.0
271,47.0
272,60.0
273,162.0
274,92.0
275,58.0
276,200.0
277,158.0
278,106.0
279,200.0
280,68.0
281,106.0
282,200.0
283,200.0
284,200.0
285,200.0
286,200.0
287,200.0
288,200.0
289,64.0
290,64.0
291,80.0
292,200.0
293,79.0
294,200.0
295,72.0
296,66.0
297,200.0
298,57.0
299,54.0
300,48.0
301,84.0
302,49.0
303,77.0
304,143.0
305,48.0
306,89.0
307,163.0
308,90.0
309,200.0
310,200.0
311,68.0
312,67.0
313,77.0
314,57.0
315,68.0
316,114.0
317,200.0
318,200.0
319,153.0
320,56.0
321,200.0
322,43.0
323,68.0
324,58.0
325,143.0
326,62.0
327,78.0
328,63.0
329,200.0
330,108.0
331,72.0
332,200.0
333,200.0
334,165.0
335,200.0
336,60.0
337,52.0
338,49.0
339,123.0
340,48.0
341,58.0
342,58.0
343,43.0
344,85.0
345,200.0
346,200.0
347,73.0
348,91.0
349,37.0
350,76.0
351,81.0
352,172.0
353,200.0
354,117.0
355,81.0
356,200.0
357,81.0
358,200.0
359,81.0
360,60.0
361,51.0
362,40.0
363,95.0
364,200.0
365,102.0
366,81.0
367,200.0
368,200.0
369,200.0
370,200.0
371,200.0
372,93.0
373,200.0
374,56.0
375,200.0
376,124.0
377,200.0
378,200.0
379,200.0
380,70.0
381,64.0
382,105.0
383,100.0
384,47.0
385,59.0
386,156.0
387,46.0
388,200.0
389,200.0
390,111.0
391,200.0
392,91.0
393,85.0
394,70.0
395,126.0
396,56.0
397,66.0
398,54.0
399,56.0
400,80.0
401,54.0
402,79.0
403,76.0
404,81.0
405,77.0
406,200.0
407,200.0
408,92.0
409,91.0
410,55.0
411,58.0
412,80.0
413,56.0
414,95.0
415,130.0
416,101.0
417,79.0
418,70.0
419,57.0
420,73.0
421,56.0
422,71.0
423,196.0
424,67.0
425,200.0
426,200.0
427,70.0
428,80.0
429,177.0
430,108.0
431,40.0
432,93.0
433,66.0
434,127.0
435,48.0
436,52.0
437,56.0
438,104.0
439,85.0
440,95.0
441,102.0
442,67.0
443,49.0
444,53.0
445,85.0
446,200.0
447,105.0
448,82.0
449,42.0
450,53.0
451,81.0
452,156.0
453,120.0
454,65.0
455,63.0
456,72.0
457,74.0
458,99.0
459,138.0
460,79.0
461,112.0
462,87.0
463,104.0
464,108.0
465,97.0
466,93.0
467,190.0
468,103.0
469,67.0
470,200.0
471,77.0
472,83.0
473,85.0
474,123.0
475,200.0
476,59.0
477,63.0
478,200.0
479,200.0
480,94.0
481,200.0
482,200.0
483,109.0
484,71.0
485,68.0
486,200.0
487,200.0
488,200.0
489,96.0
